1949,112
1949.1,118
1949.2,132
1949.3,129
1949.4,121
1949.5,135
1949.5,148
1949.6,148
1949.7,136
1949.8,119
1949.9,104
1950,118
1950,115
1950.1,126
1950.2,141
1950.3,135
1950.4,125
1950.5,149
1950.5,170
1950.6,170
1950.7,158
1950.8,133
1950.9,114
1951,140
1951,145
1951.1,150
1951.2,178
1951.3,163
1951.4,172
1951.5,178
1951.5,199
1951.6,199
1951.7,184
1951.8,162
1951.9,146
1952,166
1952,171
1952.1,180
1952.2,193
1952.3,181
1952.4,183
1952.5,218
1952.5,230
1952.6,242
1952.7,209
1952.8,191
1952.9,172
1953,194
1953,196
1953.1,196
1953.2,236
1953.3,235
1953.4,229
1953.5,243
1953.5,264
1953.6,272
1953.7,237
1953.8,211
1953.9,180
1954,201
1954,204
1954.1,188
1954.2,235
1954.3,227
1954.4,234
1954.5,264
1954.5,302
1954.6,293
1954.7,259
1954.8,229
1954.9,203
1955,229
1955,242
1955.1,233
1955.2,267
1955.3,269
1955.4,270
1955.5,315
1955.5,364
1955.6,347
1955.7,312
1955.8,274
1955.9,237
1956,278
1956,284
1956.1,277
1956.2,317
1956.3,313
1956.4,318
1956.5,374
1956.5,413
1956.6,405
1956.7,355
1956.8,306
1956.9,271
1957,306
1957,315
1957.1,301
1957.2,356
1957.3,348
1957.4,355
1957.5,422
1957.5,465
1957.6,467
1957.7,404
1957.8,347
1957.9,305
1958,336
1958,340
1958.1,318
1958.2,362
1958.3,348
1958.4,363
1958.5,435
1958.5,491
1958.6,505
1958.7,404
1958.8,359
1958.9,310
1959,337
1959,360
1959.1,342
1959.2,406
1959.3,396
1959.4,420
1959.5,472
1959.5,548
1959.6,559
1959.7,463
1959.8,407
1959.9,362
1960,405
1960,417
1960.1,391
1960.2,419
1960.3,461
1960.4,472
1960.5,535
1960.5,622
1960.6,606
1960.7,508
1960.8,461
1960.9,390
1961,432
